Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-05-22,109.851,110.276,107.785,108.027,1287300,0.0,0.0
2018-05-23,107.506,108.162,106.608,108.152,1422600,0.0,0.0
2018-05-24,108.22,109.523,108.22,108.953,1243100,0.0,0.0
2018-05-25,108.895,109.021,107.341,107.824,1065100,0.0,0.0
2018-05-29,107.071,107.477,104.784,105.536,1301300,0.0,0.0
2018-05-30,106.067,108.085,106.067,107.641,1111400,0.0,0.0
2018-05-31,107.766,108.49,106.82,107.293,936400,0.0,0.0
2018-06-01,107.872,109.59,107.872,109.455,1182500,0.0,0.0
2018-06-04,109.803,111.473,109.253,111.357,1079200,0.0,0.0
2018-06-05,111.395,111.608,110.546,111.067,1252800,0.0,0.0
2018-06-06,110.942,113.895,110.942,113.866,1032900,0.0,0.0
2018-06-07,114.194,114.378,112.158,112.901,1083200,0.0,0.0
2018-06-08,112.718,113.123,110.247,113.007,988300,0.0,0.0
2018-06-11,113.258,113.471,112.032,112.766,655300,0.0,0.0
2018-06-12,112.776,115.198,112.708,114.339,887900,0.0,0.0
2018-06-13,114.86,115.488,114.079,114.359,765600,0.0,0.0
2018-06-14,114.706,115.536,113.615,113.664,971500,0.01,0.0
2018-06-15,113.606,113.779,112.978,113.422,1191700,0.0,0.0
2018-06-18,112.206,113.442,111.105,113.084,1133600,0.0,0.0
2018-06-19,112.032,112.428,111.028,112.148,1011000,0.0,0.0
2018-06-20,113.036,113.422,112.457,112.843,946900,0.0,0.0
2018-06-21,112.756,113.133,110.43,110.719,951600,0.0,0.0
2018-06-22,111.212,111.694,109.58,110.43,1172300,0.0,0.0
2018-06-25,109.445,109.445,106.588,106.984,938100,0.0,0.0
2018-06-26,107.283,108.007,106.559,106.684,1120100,0.0,0.0
2018-06-27,106.617,107.09,104.995,105.005,1241300,0.0,0.0
2018-06-28,104.773,106.559,104.773,106.173,1430600,0.0,0.0
2018-06-29,106.279,108.576,106.279,107.621,1213200,0.0,0.0
2018-07-02,106.81,108.518,106.414,108.509,967000,0.0,0.0
2018-07-03,108.953,108.953,107.109,107.244,460700,0.0,0.0
2018-07-05,107.466,108.258,106.318,108.2,882500,0.0,0.0
2018-07-06,108.403,109.31,107.534,108.837,757700,0.0,0.0
2018-07-09,108.885,109.436,108.509,109.059,864500,0.0,0.0
2018-07-10,109.185,110.758,109.185,109.658,768200,0.0,0.0
2018-07-11,109.281,112.747,108.876,112.37,1692100,0.0,0.0
2018-07-12,113.171,113.664,111.723,113.596,1079800,0.0,0.0
2018-07-13,113.712,114.416,113.239,113.857,704400,0.0,0.0
2018-07-16,113.837,114.108,112.766,112.94,648800,0.0,0.0
2018-07-17,112.592,114.137,112.245,113.847,626800,0.0,0.0
2018-07-18,113.808,114.407,113.133,114.194,647000,0.0,0.0
2018-07-19,113.886,114.281,112.882,113.017,659100,0.0,0.0
2018-07-20,112.833,114.194,112.544,113.055,771400,0.0,0.0
2018-07-23,112.766,114.03,112.679,113.721,467500,0.0,0.0
2018-07-24,113.712,114.301,109.175,111.405,2082200,0.0,0.0
2018-07-25,111.086,113.818,111.038,113.741,910600,0.0,0.0
2018-07-26,113.528,114.252,111.994,113.596,735200,0.0,0.0
2018-07-27,113.934,113.934,110.526,111.25,594400,0.0,0.0
2018-07-30,111.25,111.887,107.708,108.364,768900,0.0,0.0
2018-07-31,109.059,109.436,107.891,108.663,941500,0.0,0.0
2018-08-01,108.268,109.851,107.843,108.017,1776500,0.0,0.0
2018-08-02,111.25,116.801,111.134,115.044,3271500,0.0,0.0
